customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
KRQJ-1FDE4,Female,1,No,No,39,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.85,1808.01,No
IIAE-4F388,Female,0,Yes,No,26,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),60.89,1619.98,Yes
JXCW-B4C6F,Male,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,71.47,1966.86,No
AAOY-1CF7D,Female,1,Yes,No,5,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Electronic check,33.53,150.38,No
TFWS-09ACC,Male,0,Yes,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.87,1958.31,No
MHEC-AF1B9,Male,0,Yes,Yes,17,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Electronic check,59.07,955.64,No
EFHR-4D511,Female,0,No,No,38,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),38.21,1450.62,No
KKTM-2395A,Male,0,No,No,18,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,52.36,1002.53,No
XJOV-384AB,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.8,805.16,No
DEAA-0BE6E,Female,0,No,No,68,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.8,1243.88,No
SUTF-88AC1,Male,0,No,No,55,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,58.74,3371.49,No
RVDK-E02C2,Male,0,No,No,68,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,78.76,5393.68,No
SXMM-6568E,Male,0,No,No,38,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),64.05,2502.71,No
ZWDH-C8541,Male,0,Yes,No,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,66.99,101.91,Yes
IKKO-43E64,Female,0,No,Yes,15,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,67.22,1052.37,No
QOOF-B3D66,Female,0,Yes,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),20.77,80.29,No
KKRM-2941D,Male,0,No,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),77.68,3836.68,Yes
IPEI-62F49,Female,0,No,No,60,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),65.28,3942.11,No
OLPO-1A165,Female,0,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,21.34,140.24,No
LBSK-008A8,Female,1,No,Yes,28,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Electronic check,42.82,1138.57,No
STWZ-EC689,Female,0,Yes,No,62,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,56.9,3579.19,No
ERPN-DAEFD,Male,0,Yes,No,12,No,No phone service,DSL,No,No,Yes,No,No,No,Two year,No,Bank transfer (automatic),32.15,412.88,Yes
HEHS-DEAAF,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,58.32,449.91,Yes
RDNJ-AA441,Female,1,Yes,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,273.61,Yes
HVRY-ED250,Male,0,Yes,No,3,No,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),63.25,151.35,No
CGHA-D8AAF,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Mailed check,39.81,401.51,Yes
DIIO-8C839,Male,1,Yes,Yes,21,Yes,No,DSL,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),55.89,1147.73,No
ZPPE-0307E,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.8,136.93,Yes
LQWT-AC466,Female,0,Yes,No,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,One year,No,Electronic check,52.21,3331.88,No
UKYE-2BCA4,Female,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.86,206.77,No
AIMK-EDC02,Male,0,Yes,Yes,49,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,18.8,856.77,No
LQRH-15CFF,Female,0,No,Yes,0,No,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Mailed check,56.98,56.98,No
PCZD-4F838,Female,0,Yes,Yes,66,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),63.35,4242.13,No
CIYH-E8AB8,Male,0,No,No,40,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.69,2413.44,No
AXMR-8A5D3,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Two year,Yes,Bank transfer (automatic),58.42,1765.27,Yes
QPNA-608B8,Female,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),43.42,177.81,No
TJHL-3CC6C,Male,0,No,No,7,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,41.16,279.42,Yes
AEHK-38C77,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,77.61,172.54,No
BHUV-10D29,Male,0,Yes,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,29.53,815.71,No
VUOJ-CBD8F,Female,0,Yes,No,40,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,60.81,2442.47,No
UBHU-1B538,Female,1,No,No,7,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,43.18,320.88,Yes
YXKA-EE9A8,Female,0,Yes,Yes,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,19.4,447.74,Yes
AEDX-0850E,Male,0,No,No,14,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),60.74,870.56,Yes
AWUU-2E96A,Male,0,No,No,0,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.4,52.4,No
IHHO-933F8,Female,0,No,Yes,14,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,68.7,1000.84,Yes
WIHH-8C84F,Female,0,Yes,No,2,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.44,175.56,No
OKAO-9E32F,Male,0,Yes,No,3,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),56.58,74.26,No
OACM-935BF,Male,0,No,No,43,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,37.83,1617.19,No
MKJD-0D0D3,Male,0,No,No,68,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.17,3616.86,No
SYTS-49A60,Male,0,No,No,57,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,59.23,3324.29,No
XFZY-0BA3D,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,28.72,800.06,No
CGYT-12412,Male,1,No,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,49.63,316.65,Yes
OAHI-FFD58,Female,0,No,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,36.51,675.13,Yes
NWTX-8EBBA,Female,0,No,No,63,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.43,2255.06,Yes
IPJQ-4C9B3,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Electronic check,37.73,155.35,No
UUDJ-ADB74,Male,0,No,No,71,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),48.03,3365.47,No
XWXH-63FD2,Male,0,Yes,Yes,65,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,One year,No,Mailed check,56.49,3570.94,No
GOKL-5AEE7,Male,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,45.98,613.84,No
VSFU-5ABFF,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,81.82,643.35,Yes
UNKL-F38A0,Female,0,Yes,Yes,42,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,71.04,3032.47,No
QGHQ-02791,Male,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),20.61,128.18,No
JHNH-08D95,Male,0,Yes,Yes,39,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),53.73,2143.35,No
MDGL-97FA0,Female,1,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,60.07,588.58,No
NPBK-D5731,Male,0,No,No,59,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Mailed check,71.7,4377.35,No
IUZR-DAA60,Female,0,No,Yes,66,No,No phone service,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),61.81,4026.6,No
KWNT-0345F,Female,0,Yes,No,71,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,48.22,3485.7,No
MRQK-F30BA,Female,0,Yes,No,6,Yes,No,DSL,No,No,No,No,No,No,One year,No,Bank transfer (automatic),40.39,194.42,No
GWEG-22BBA,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,61.78,3994.16,No
WBQC-FAC96,Female,0,Yes,Yes,9,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),35.14,269.12,No
RVEW-B1E29,Female,0,No,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.09,1647.89,No
DFQR-A5D0D,Female,0,Yes,Yes,26,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),44.86,1147.96,Yes
HQXG-6DD38,Female,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),52.69,2824.42,No
INJA-EA711,Male,0,Yes,No,16,Yes,No,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),42.48,662.38,No
MQGT-60820,Male,0,Yes,No,7,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),65.32,489.17,Yes
DHNZ-30353,Male,1,Yes,No,21,Yes,Yes,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),55.3,1132.99,No
IZJQ-A2367,Male,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.8,725.12,No
AQHI-9FDF6,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Mailed check,42.06,125.31,No
DFIH-322A7,Male,0,No,Yes,33,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,23.51,789.15,No
AOVL-5464E,Female,0,No,Yes,1,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,47.0,59.38,No
ZIYW-17A67,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,No,Electronic check,74.65,2816.06,No
MRHP-3E110,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,64.6,4618.74,No
JPZL-2527B,Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Mailed check,65.48,1460.06,Yes
AUFR-DCAB3,Female,0,Yes,Yes,61,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Mailed check,76.21,4681.09,No
DJPQ-C4D73,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,28.46,595.04,No
TDKU-C4201,Female,0,No,Yes,3,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Credit card (automatic),53.69,157.09,No
VUNO-530A0,Female,0,Yes,No,26,No,No phone service,DSL,Yes,No,Yes,No,No,No,Two year,No,Credit card (automatic),29.28,686.35,No
CUPM-32758,Male,0,No,Yes,24,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.02,1061.04,No
EGCL-43873,Male,0,No,No,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,21.08,369.74,No
SIIM-26929,Male,0,No,No,53,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.42,2902.34,No
BPAE-59B72,Female,0,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,No,Electronic check,38.48,927.11,No
KUCS-60B05,Male,1,Yes,Yes,17,No,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,57.81,995.72,Yes
FPBC-8F07C,Female,1,Yes,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),69.12,372.85,No
HMVS-4CA87,Female,0,No,Yes,40,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),54.52,2145.56,No
YWZR-512F5,Male,0,No,Yes,41,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),63.94,2596.66,No
CFAN-96B7F,Male,0,No,Yes,68,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),34.54,2270.26,No
TBHT-8C50C,Female,0,Yes,No,9,Yes,No,DSL,No,Yes,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),52.66,499.68,No
UQKA-BAA2B,Female,0,Yes,No,71,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.8,1393.62,No
SWOT-6BBCD,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),59.16,469.04,Yes
AUUO-8B76C,Male,0,Yes,No,37,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,42.53,1592.54,No
UFVI-2E334,Female,0,Yes,No,19,Yes,No,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),39.38,744.84,No
MEEK-33E90,Male,0,Yes,No,17,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),50.29,947.32,No
CVHD-AD6B6,Female,0,Yes,Yes,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),19.91,400.28,No
CUXZ-1991F,Female,0,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,55.16,211.64,Yes
CGZO-A7C1A,Male,0,Yes,No,29,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Credit card (automatic),46.03,1300.72,No
BENL-2C4D0,Female,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.42,179.43,No
GHPK-29F24,Male,0,No,No,14,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),76.1,1109.31,No
MSDG-391A6,Male,1,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,66.54,1936.46,Yes
IWVU-E3D25,Female,0,No,No,39,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,57.51,2253.12,No
OTPO-69779,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,One year,No,Electronic check,63.5,347.27,Yes
PIDH-622F4,Male,0,No,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.01,806.38,No
TDZF-6C38C,Female,1,Yes,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,55.15,203.81,Yes
AAUG-EEEFD,Male,0,Yes,Yes,62,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,45.98,2901.82,No
JZIP-0F9F5,Male,0,No,Yes,34,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.62,1317.28,No
INWO-C3CBE,Male,1,Yes,No,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.27,1472.4,No
BJCK-CACBF,Female,0,No,No,60,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.6,1752.69,No
WPWB-B8F82,Male,1,No,No,15,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Electronic check,62.23,941.03,No
SYAB-A8819,Female,1,No,No,65,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,50.92,3385.92,No
OWKJ-19A4B,Female,1,Yes,Yes,69,No,No phone service,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),66.31,4463.6,No
YEOS-02625,Male,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),30.82,208.12,No
DXPI-C09AC,Male,0,Yes,Yes,17,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,58.34,925.68,No
FPTU-2F463,Male,0,No,No,53,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),36.28,1935.9,No
DGDT-96892,Female,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Electronic check,50.93,1512.72,No
HWAY-F4538,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.12,59.89,No
FUKZ-D6901,Male,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),28.89,1333.38,No
NMKC-D6767,Male,0,Yes,Yes,35,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),60.84,2057.39,Yes
QTOE-D400C,Male,0,Yes,Yes,71,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),40.68,2871.72,No
KAVH-FE0B9,Male,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),79.65,3238.28,No
EIMD-B4ECA,Female,0,No,Yes,4,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Electronic check,62.73,293.68,Yes
DADM-C2B04,Female,0,Yes,Yes,3,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,Yes,Mailed check,45.59,211.13,No
PVUN-04C1B,Male,0,No,Yes,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.8,135.61,No
STFG-36819,Male,0,No,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,61.37,3694.8,No
GOHY-5D213,Male,0,No,No,6,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),48.55,355.65,No
KXEU-B55FB,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.94,3568.87,Yes
GXKC-DD7B3,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,63.54,3580.75,No
WJGN-49B6C,Male,0,Yes,No,48,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Mailed check,47.4,2215.9,No
LZGS-8F33D,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),56.09,226.69,No
XTMK-AB401,Female,0,Yes,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),56.06,2038.75,No
IRLQ-74BBF,Male,1,Yes,Yes,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,25.56,1317.76,Yes
VJSJ-D9D40,Female,0,Yes,No,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),18.8,611.77,Yes
DNZQ-C7FF3,Female,0,No,No,9,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.63,443.93,No
WAPL-4EA22,Female,0,Yes,No,12,Yes,No,DSL,No,No,Yes,Yes,Yes,No,One year,No,Electronic check,47.64,529.97,No
DHBG-CDC7B,Female,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,59.41,3320.92,No
YBXS-67723,Male,0,Yes,No,27,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.81,1840.32,No
HANM-52FA7,Male,0,No,No,7,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),18.8,227.78,Yes
SJFR-CA90A,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,44.15,1402.53,No
QKGZ-64B78,Male,0,No,Yes,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.99,217.65,Yes
QJDE-F865B,Male,0,No,No,36,Yes,No,DSL,No,Yes,No,No,No,No,One year,No,Electronic check,32.14,1170.45,No
XTNM-DD6FD,Male,0,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,53.46,231.87,Yes
WBDH-C1103,Male,0,Yes,No,48,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,62.34,3111.67,Yes
XSSH-AC8D9,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,46.25,148.7,No
IQYV-79FB8,Female,0,Yes,No,54,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.86,1672.23,No
HXZB-0162E,Male,0,Yes,Yes,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,18.8,471.34,No
